0.65,-1.83221880100834e-16,2.1188333634505e-16,0.0137723054112468,-3.84614921652789e-16,-1.05558049075188e-16,0.42174328305491,-1.36052810970814e-16,3.9310227287329e-16,-1.28277317177397,-2.36787743741847e-16,-7.55884802607203e-17,1.37087690556499,1.54705986173445e-16,6.34379792344191e-17,288.25469447546,305.786854086751
0.66,-1.82705636399081e-16,2.10826067840315e-16,0.0267373626982875,-3.87882767746273e-16,-1.00873551379954e-16,0.43543271908459,-1.25100091782747e-16,3.70438843365761e-16,-1.3128982794609,-1.22202878675822e-16,-4.16358350466068e-17,1.36631436576749,1.75351892460614e-16,5.82366540183126e-17,284.519803300241,303.141025950009
0.67,-1.81944471257862e-16,2.09460804955163e-16,0.0399906905376492,-3.89941203036134e-16,-9.58390682767364e-17,0.449068273036896,-1.14472596864312e-16,3.45695507961476e-16,-1.3401243873939,-9.43455756411483e-18,-8.98810923443626e-18,1.3599488191892,1.75351892460614e-16,5.82366540183126e-17,280.678208286094,300.260853856394
0.68,-1.80944487606355e-16,2.077986473791e-16,0.0535028926538009,-3.90753573084566e-16,-9.05145310618125e-17,0.462632904490411,-1.03678820945351e-16,3.19935153252921e-16,-1.364365984962,1.12437926554789e-16,1.71568561415139e-17,1.35199666968151,1.92904381047136e-16,4.87400912654869e-17,276.758267598429,297.190351342044
0.69,-1.79712853133044e-16,2.05853075352742e-16,0.0672438684283187,-3.90276550797862e-16,-8.49647709045112e-17,0.476111626989161,-9.33917720986556e-17,2.92081935746842e-16,-1.38557069149209,2.31956124289664e-16,4.20142686593117e-17,1.34265019630982,1.92904381047136e-16,4.87400912654869e-17,272.787487728417,293.970857590574
0.7,-1.78256790890132e-16,2.03636593498837e-16,0.0811831319245307,-3.8849445924064e-16,-7.92533856321095e-17,0.489491277460314,-8.30001343040722e-17,2.62976475757482e-16,-1.40371652069936,3.57169530978422e-16,5.93116274207531e-17,1.33207990387647,2.06402637924966e-16,3.66698770771124e-17,268.792404883388,290.641102906132
0.71,-1.76584130782971e-16,2.01163663704705e-16,0.0952901033749943,-3.85387024008501e-16,-7.34489416912217e-17,0.50276030847402,-7.33082193311464e-17,2.31887800808935e-16,-1.41880911052688,4.7964917463838e-16,7.54486663554767e-17,1.32043672392354,2.06402637924966e-16,3.66698770771124e-17,264.798472073979,287.237262047442
0.72,-1.74703118099908e-16,1.98447445778051e-16,0.10953437296351,-3.80958418316224e-16,-6.76120232587852e-17,0.515908601793054,-6.36935364588454e-17,1.99419990670707e-16,-1.43087895708514,6.04435713086316e-16,8.41600080916418e-17,1.30785405461107,2.15226628134488e-16,2.39724486401572e-17,260.829951197354,283.792996875867
0.73,-1.72622231841561e-16,1.95502579457394e-16,0.123885937095391,-3.75210116213506e-16,-6.18075012282469e-17,0.528927301576192,-5.49524322542578e-17,1.65200420782496e-16,-1.43997868591166,7.26297477382319e-16,9.1898220781999e-17,1.29444963478522,2.15226628134488e-16,2.39724486401572e-17,256.909809936977,280.339490132027
0.74,-1.70350545786662e-16,1.92342258799158e-16,0.138315407659485,-3.68163687868521e-16,-5.60882078854676e-17,0.541808665576813,-4.6530594426128e-17,1.29594397091156e-16,-1.44618038886397,8.47309737032803e-16,9.32003042166558e-17,1.28032725276331,2.18980603318979e-16,1.23050487681795e-17,253.059623840037,276.905472492489
0.75,-1.67897081574558e-16,1.88980666500438e-16,0.152794195048481,-3.59839751042879e-16,-5.05101130223153e-17,0.554545932701596,-3.91130075088325e-17,9.2575992803436e-17,-1.44957305055753,9.65395863416849e-16,9.37304084805824e-17,1.26557829422613,2.18980603318979e-16,1.23050487681795e-17,249.29948445926,273.517245343587
0.76,-1.65271434658484e-16,1.85430571520353e-16,0.167294665925033,-3.5027436937343e-16,-4.51160115967092e-17,0.567133205351307,-3.22523999981134e-17,5.42730961622101e-17,-1.45026008428576,1.07978149531472e-15,8.92188374789588e-17,1.25028313640955,2.17372290698513e-16,2.69348980165575e-18,245.647914918052,270.198701915642
0.77,-1.62482932077313e-16,1.81705261885357e-16,0.181790276904049,-3.39504356390244e-16,-3.99505362989114e-17,0.579565345046856,-2.64711053685497e-17,1.49828935079847e-17,-1.44835699373069,1.19140770807791e-15,8.41204858938253e-17,1.23451239775117,2.17372290698513e-16,2.69348980165575e-18,242.121794637045,266.971349522023
0.78,-1.59541319090465e-16,1.7781679061833e-16,0.196255685469384,-3.27577464222625e-16,-3.50462634329377e-17,0.591837879941603,-2.14315053324049e-17,-2.54022425963022e-17,-1.44398917341973,1.29678807005884e-15,7.53845229043737e-17,1.21832805344216,2.10166642341831e-16,-4.54300197551632e-18,238.736295209509,263.85433562344
0.79,-1.56455901851194e-16,1.73777308861413e-16,0.210666839558451,-3.14543957028004e-16,-3.04364150039134e-17,0.603946922929041,-1.74895519299955e-17,-6.62901711124806e-17,-1.43728985774668,1.39970721729707e-15,6.62190467878768e-17,1.20178442808827,2.10166642341831e-16,-4.54300197551632e-18,235.504829503873,260.864480277523
0.8,-1.53236220538696e-16,1.69598017088955e-16,0.225001047333029,-3.00460739510888e-16,-2.61444462343598e-17,0.615889099168693,-1.43975088068748e-17,-1.0801938086013e-16,-1.42839822541104,1.49413632142698e-15,5.45894892006917e-17,1.18492907699129,1.97244051565415e-16,-9.62544931355937e-18,232.43901598711,258.016317237107
0.81,-1.49891232297299e-16,1.65289858120471e-16,0.239237028710339,-2.85389087560158e-16,-2.21935234332318e-17,0.627661481968084,-1.23711601089192e-17,-1.4973475902717e-16,-1.41745766331772,1.58648926865473e-15,4.26602707312623e-17,1.16780356749816,1.97244051565415e-16,-9.62544931355937e-18,229.548660002149,255.322145540422
0.82,-1.46430009458113e-16,1.60863169373185e-16,0.253354950256794,-2.69392723330161e-16,-1.85995046383762e-17,0.6392615360716,-1.12260761503387e-17,-1.91993676096736e-16,-1.40461419131824,1.66843686179494e-15,2.91375015369701e-17,1.15044417149071,1.78725524723308e-16,-1.30287321463959e-17,226.841753311863,252.792092916836
0.83,-1.42860915814205e-16,1.56327747010791e-16,0.267336445049344,-2.52541644362999e-16,-1.53773196547523e-17,0.650687067515111,-1.1074007960338e-17,-2.33716609486272e-16,-1.39001504668346,1.74873334161553e-15,1.54231509175997e-17,1.13288247946347,1.78725524723308e-16,-1.30287321463959e-17,224.324492673908,250.434191746881
