t,x,y,z
1.063000000000000114e+02,5.638733189150732414e+02,4.821527184838199673e+02,1.673469212300578945e+01
1.064000000000000057e+02,5.642127889295637715e+02,4.825198114473848818e+02,1.673299938470339043e+01
1.065000000000000000e+02,5.645522589440541879e+02,4.828869044109499100e+02,1.673130664640099141e+01
1.066000000000000085e+02,5.648917289585446042e+02,4.832539973745148245e+02,1.672961390809859239e+01
1.067000000000000028e+02,5.652311989730351343e+02,4.836210903380797390e+02,1.672792116979619337e+01
1.068000000000000114e+02,5.655706689875255506e+02,4.839881833016447104e+02,1.672622843149379435e+01
1.069000000000000057e+02,5.659101390020159670e+02,4.843552762652096817e+02,1.672453569319139532e+01
1.070000000000000000e+02,5.662496090165063833e+02,4.847223692287745962e+02,1.672284295488899630e+01
1.071000000000000085e+02,5.665890790309967997e+02,4.850894621923395675e+02,1.672115021658659728e+01
1.072000000000000028e+02,5.669285490454872161e+02,4.854565551559045389e+02,1.671945747828419826e+01
1.073000000000000114e+02,5.672680190599777461e+02,4.858236481194694534e+02,1.671776473998179569e+01
1.074000000000000057e+02,5.676074890744681625e+02,4.861907410830344247e+02,1.671607200167939666e+01
1.075000000000000000e+02,5.679469590889585788e+02,4.865578340465993961e+02,1.671437926337699764e+01
1.076000000000000085e+02,5.682864291034491089e+02,4.869249270101643106e+02,1.671268652507459862e+01
1.077000000000000028e+02,5.686258991179395252e+02,4.872920199737292819e+02,1.671099378677219960e+01
1.078000000000000114e+02,5.689653691324299416e+02,4.876591129372942532e+02,1.670930104846980058e+01
1.079000000000000057e+02,5.693048391469203580e+02,4.880262059008591677e+02,1.670760831016740156e+01
1.080000000000000000e+02,5.696443091614107743e+02,4.883932988644241391e+02,1.670591557186500253e+01
1.081000000000000085e+02,5.699837791759013044e+02,4.887603918279891104e+02,1.670422283356260351e+01
1.082000000000000028e+02,5.703232491903917207e+02,4.891274847915540249e+02,1.670253009526020449e+01
1.083000000000000114e+02,5.706627192048821371e+02,4.894945777551189963e+02,1.670083735695780547e+01
1.084000000000000057e+02,5.710021892193726671e+02,4.898616707186839676e+02,1.669914461865540645e+01
1.085000000000000000e+02,5.713161339195153232e+02,4.902464885236711893e+02,1.667441843559563353e+01
1.086000000000000085e+02,5.715832912380751623e+02,4.906637956021624518e+02,1.660747241718537026e+01
1.087000000000000028e+02,5.718504485566350013e+02,4.910811026806537143e+02,1.654052639877510700e+01
1.088000000000000114e+02,5.721176058751948403e+02,4.914984097591449768e+02,1.647358038036484373e+01
1.089000000000000057e+02,5.723847631937546794e+02,4.919157168376362392e+02,1.640663436195458047e+01
1.090000000000000000e+02,5.726519205123145184e+02,4.923330239161275586e+02,1.633968834354431721e+01
1.091000000000000085e+02,5.729190778308744711e+02,4.927503309946188210e+02,1.627274232513405394e+01
1.092000000000000028e+02,5.731862351494343102e+02,4.931676380731100835e+02,1.620579630672379068e+01
1.093000000000000114e+02,5.734533924679941492e+02,4.935849451516013460e+02,1.613885028831352741e+01
1.094000000000000057e+02,5.737205497865539883e+02,4.940022522300926084e+02,1.607190426990326415e+01
1.095000000000000000e+02,5.739877071051138273e+02,4.944195593085839278e+02,1.600495825149299733e+01
1.096000000000000085e+02,5.742548644236736664e+02,4.948368663870751902e+02,1.593801223308273585e+01
1.097000000000000028e+02,5.745220217422335054e+02,4.952541734655664527e+02,1.587106621467247258e+01
1.098000000000000114e+02,5.747891790607934581e+02,4.956714805440577152e+02,1.580412019626220754e+01
1.099000000000000057e+02,5.750563363793532972e+02,4.960887876225489777e+02,1.573717417785194428e+01
1.100000000000000000e+02,5.753234936979131362e+02,4.965060947010402401e+02,1.567022815944168102e+01
1.101000000000000085e+02,5.755906510164729752e+02,4.969234017795315594e+02,1.560328214103141775e+01
1.102000000000000028e+02,5.758578083350328143e+02,4.973407088580228219e+02,1.553633612262115449e+01
1.103000000000000114e+02,5.761249656535926533e+02,4.977580159365140844e+02,1.546939010421089122e+01
1.104000000000000057e+02,5.763921229721524924e+02,4.981753230150053469e+02,1.540244408580062796e+01
1.105000000000000000e+02,5.766592802907124451e+02,4.985926300934966093e+02,1.533549806739036470e+01
1.106000000000000085e+02,5.769264376092722841e+02,4.990099371719878718e+02,1.526855204898010143e+01
1.107000000000000028e+02,5.771935949278321232e+02,4.994272442504791911e+02,1.520160603056983639e+01
1.108000000000000114e+02,5.774607522463919622e+02,4.998445513289704536e+02,1.513466001215957313e+01
1.109000000000000057e+02,5.777279095649518013e+02,5.002618584074617161e+02,1.506771399374930986e+01
1.110000000000000000e+02,5.779950668835116403e+02,5.006791654859529785e+02,1.500076797533904660e+01
1.111000000000000085e+02,5.782622242020714793e+02,5.010964725644442410e+02,1.493382195692878334e+01
1.112000000000000028e+02,5.785293815206314321e+02,5.015137796429355603e+02,1.486687593851852007e+01
1.113000000000000114e+02,5.787965388391912711e+02,5.019310867214268228e+02,1.479992992010825681e+01
1.114000000000000057e+02,5.790636961577511101e+02,5.023483937999180853e+02,1.473298390169799177e+01
1.115000000000000000e+02,5.793308534763109492e+02,5.027657008784093478e+02,1.466603788328772850e+01
1.116000000000000085e+02,5.795980107948707882e+02,5.031830079569006102e+02,1.459909186487746524e+01
1.117000000000000028e+02,5.798651681134306273e+02,5.036003150353918727e+02,1.453214584646720198e+01
1.118000000000000114e+02,5.801323254319904663e+02,5.040176221138831920e+02,1.446519982805693871e+01
1.119000000000000057e+02,5.803994827505503054e+02,5.044349291923744545e+02,1.439825380964667545e+01
1.120000000000000000e+02,5.806666400691102581e+02,5.048522362708657170e+02,1.433130779123641219e+01
1.121000000000000085e+02,5.809337973876700971e+02,5.052695433493569794e+02,1.426436177282614892e+01
1.122000000000000028e+02,5.812009547062299362e+02,5.056868504278482419e+02,1.419741575441588566e+01
1.123000000000000114e+02,5.814681120247897752e+02,5.061041575063395044e+02,1.413046973600562239e+01
1.124000000000000057e+02,5.817352693433496142e+02,5.065214645848308237e+02,1.406352371759535735e+01
1.125000000000000000e+02,5.820024266619094533e+02,5.069387716633220862e+02,1.399657769918509409e+01
1.126000000000000085e+02,5.822695839804692923e+02,5.073560787418133486e+02,1.392963168077483083e+01
1.127000000000000028e+02,5.825367412990292451e+02,5.077733858203046111e+02,1.386268566236456756e+01
1.128000000000000114e+02,5.828038986175890841e+02,5.081906928987958736e+02,1.379573964395430430e+01
1.129000000000000057e+02,5.830710559361489231e+02,5.086079999772871361e+02,1.372879362554404103e+01
1.130000000000000000e+02,5.833382132547087622e+02,5.090253070557784554e+02,1.366184760713377599e+01
1.131000000000000085e+02,5.836053705732686012e+02,5.094426141342697179e+02,1.359490158872351273e+01
1.132000000000000028e+02,5.838725278918284403e+02,5.098599212127609803e+02,1.352795557031324947e+01
1.133000000000000114e+02,5.841396852103882793e+02,5.102772282912522428e+02,1.346100955190298620e+01
1.134000000000000057e+02,5.844068425289482320e+02,5.106945353697435053e+02,1.339406353349272294e+01
1.135000000000000000e+02,5.846739998475080711e+02,5.111118424482348246e+02,1.332711751508245968e+01
1.136000000000000085e+02,5.849411571660679101e+02,5.115291495267260871e+02,1.326017149667219641e+01
1.137000000000000028e+02,5.852083144846277492e+02,5.119464566052173495e+02,1.319322547826193315e+01
1.138000000000000114e+02,5.854754718031875882e+02,5.123637636837086120e+02,1.312627945985166988e+01
1.139000000000000057e+02,5.857426291217474272e+02,5.127810707621998745e+02,1.305933344144140662e+01
1.140000000000000000e+02,5.860097864403072663e+02,5.131983778406911370e+02,1.299238742303114158e+01
1.141000000000000085e+02,5.862769437588672190e+02,5.136156849191823994e+02,1.292544140462087832e+01
1.142000000000000028e+02,5.865441010774270580e+02,5.140329919976736619e+02,1.285849538621061505e+01
1.143000000000000114e+02,5.868112583959868971e+02,5.144502990761650381e+02,1.279154936780035179e+01
1.144000000000000057e+02,5.870784157145467361e+02,5.148676061546563005e+02,1.272460334939008852e+01
1.145000000000000000e+02,5.873455730331065752e+02,5.152849132331475630e+02,1.265765733097982348e+01
1.146000000000000085e+02,5.876127303516664142e+02,5.157022203116388255e+02,1.259071131256956022e+01
1.147000000000000028e+02,5.878798876702262532e+02,5.161195273901300880e+02,1.252376529415929696e+01
1.148000000000000114e+02,5.881470449887862060e+02,5.165368344686213504e+02,1.245681927574903369e+01
1.149000000000000057e+02,5.884142023073460450e+02,5.169541415471126129e+02,1.238987325733877043e+01
1.150000000000000000e+02,5.886813596259058841e+02,5.173714486256038754e+02,1.232292723892850717e+01
1.151000000000000085e+02,5.889485169444657231e+02,5.177887557040951378e+02,1.225598122051824390e+01
1.152000000000000028e+02,5.892156742630255621e+02,5.182060627825864003e+02,1.218903520210798064e+01
1.153000000000000114e+02,5.894828315815854012e+02,5.186233698610776628e+02,1.212208918369771737e+01
1.154000000000000057e+02,5.897499889001452402e+02,5.190406769395689253e+02,1.205514316528745411e+01
1.155000000000000000e+02,5.900171462187051930e+02,5.194579840180603014e+02,1.198819714687719085e+01
1.156000000000000085e+02,5.902843035372650320e+02,5.198752910965515639e+02,1.192125112846692758e+01
1.157000000000000028e+02,5.905514608558248710e+02,5.202925981750428264e+02,1.185430511005666254e+01
1.158000000000000114e+02,5.908186181743847101e+02,5.207099052535340888e+02,1.178735909164639928e+01
1.159000000000000057e+02,5.910857754929445491e+02,5.211272123320253513e+02,1.172041307323613601e+01
1.160000000000000000e+02,5.913529328115043882e+02,5.215445194105166138e+02,1.165346705482587275e+01
1.161000000000000085e+02,5.916200901300642272e+02,5.219618264890078763e+02,1.158652103641560771e+01
1.162000000000000028e+02,5.918872474486241799e+02,5.223791335674991387e+02,1.151957501800534445e+01
1.163000000000000114e+02,5.921544047671840190e+02,5.227964406459904012e+02,1.145262899959508118e+01
1.164000000000000057e+02,5.924215620857438580e+02,5.232137477244816637e+02,1.138568298118481792e+01
1.165000000000000000e+02,5.926887194043036970e+02,5.236310548029729262e+02,1.131873696277455466e+01
1.166000000000000085e+02,5.929558767228635361e+02,5.240483618814643023e+02,1.125179094436429139e+01
1.167000000000000028e+02,5.932230340414233751e+02,5.244656689599555648e+02,1.118484492595402813e+01
1.168000000000000114e+02,5.934901913599832142e+02,5.248829760384468273e+02,1.111789890754376486e+01
1.169000000000000057e+02,5.937573486785431669e+02,5.253002831169380897e+02,1.105095288913350160e+01
1.170000000000000000e+02,5.940245059971030059e+02,5.257175901954293522e+02,1.098400687072323834e+01
1.171000000000000085e+02,5.942916633156628450e+02,5.261348972739206147e+02,1.091706085231297507e+01
1.172000000000000028e+02,5.945588206342226840e+02,5.265522043524118772e+02,1.085011483390271181e+01
1.173000000000000114e+02,5.948259779527825231e+02,5.269695114309031396e+02,1.078316881549244677e+01
1.174000000000000057e+02,5.950931352713423621e+02,5.273868185093944021e+02,1.071622279708218350e+01
1.175000000000000000e+02,5.953602925899022011e+02,5.278041255878856646e+02,1.064927677867192024e+01
1.176000000000000085e+02,5.956274499084621539e+02,5.282214326663769270e+02,1.058233076026165698e+01
1.177000000000000028e+02,5.958946072270219929e+02,5.286387397448681895e+02,1.051538474185139194e+01
1.178000000000000114e+02,5.961617645455818320e+02,5.290560468233595657e+02,1.044843872344112867e+01
1.179000000000000057e+02,5.964289218641416710e+02,5.294733539018508282e+02,1.038149270503086541e+01
1.180000000000000000e+02,5.966960791827015100e+02,5.298906609803420906e+02,1.031454668662060215e+01
1.181000000000000085e+02,5.969632365012613491e+02,5.303079680588333531e+02,1.024760066821033888e+01
1.182000000000000028e+02,5.972303938198211881e+02,5.307252751373246156e+02,1.018065464980007562e+01
1.183000000000000114e+02,5.974975511383811408e+02,5.311425822158158780e+02,1.011370863138981235e+01
1.184000000000000057e+02,5.977647084569409799e+02,5.315598892943071405e+02,1.004676261297954909e+01
1.185000000000000000e+02,5.980318657755008189e+02,5.319771963727984030e+02,9.979816594569285826e+00
1.186000000000000085e+02,5.982990230940606580e+02,5.323945034512896655e+02,9.912870576159022562e+00
1.187000000000000028e+02,5.985661804126204970e+02,5.328118105297809279e+02,9.845924557748759298e+00
1.188000000000000114e+02,5.988333377311803360e+02,5.332291176082721904e+02,9.778978539338496034e+00
1.189000000000000057e+02,5.991004950497401751e+02,5.336464246867635666e+02,9.712032520928230994e+00
1.190000000000000000e+02,5.993676523683000141e+02,5.340637317652548290e+02,9.645086502517967730e+00
1.191000000000000085e+02,5.996348096868599669e+02,5.344810388437460915e+02,9.578140484107704467e+00
1.192000000000000028e+02,5.999019670054198059e+02,5.348983459222373540e+02,9.511194465697441203e+00
1.193000000000000114e+02,6.001691243239796449e+02,5.353156530007286165e+02,9.444248447287176162e+00
1.194000000000000057e+02,6.004362816425394840e+02,5.357329600792198789e+02,9.377302428876912899e+00
1.195000000000000000e+02,6.007034389610993230e+02,5.361502671577111414e+02,9.310356410466649635e+00
1.196000000000000085e+02,6.009705962796591621e+02,5.365675742362024039e+02,9.243410392056386371e+00
1.197000000000000028e+02,6.012377535982190011e+02,5.369848813146936664e+02,9.176464373646123107e+00
1.198000000000000114e+02,6.015049109167789538e+02,5.374021883931849288e+02,9.109518355235859843e+00
1.199000000000000057e+02,6.017720682353387929e+02,5.378194954716761913e+02,9.042572336825596580e+00
1.200000000000000000e+02,6.020392255538986319e+02,5.382368025501675675e+02,8.975626318415333316e+00
1.201000000000000085e+02,6.023063828724584710e+02,5.386541096286588299e+02,8.908680300005070052e+00
1.202000000000000028e+02,6.025735401910183100e+02,5.390714167071500924e+02,8.841734281594806788e+00
1.203000000000000114e+02,6.028406975095781490e+02,5.394887237856413549e+02,8.774788263184543524e+00
1.204000000000000057e+02,6.031078548281379881e+02,5.399060308641326174e+02,8.707842244774280260e+00
1.205000000000000000e+02,6.033750121466979408e+02,5.403233379426238798e+02,8.640896226364015220e+00
1.206000000000000085e+02,6.036421694652577798e+02,5.407406450211151423e+02,8.573950207953751956e+00
1.207000000000000028e+02,6.039093267838176189e+02,5.411579520996064048e+02,8.507004189543488692e+00
1.208000000000000114e+02,6.041764841023774579e+02,5.415752591780976672e+02,8.440058171133225429e+00
1.209000000000000057e+02,6.044436414209372970e+02,5.419925662565889297e+02,8.373112152722962165e+00
1.210000000000000000e+02,6.047107987394971360e+02,5.424098733350801922e+02,8.306166134312698901e+00
1.211000000000000085e+02,6.049779560580569751e+02,5.428271804135715684e+02,8.239220115902433861e+00
1.212000000000000028e+02,6.052451133766169278e+02,5.432444874920628308e+02,8.172274097492170597e+00
1.213000000000000114e+02,6.055122706951767668e+02,5.436617945705540933e+02,8.105328079081907333e+00
1.214000000000000057e+02,6.057794280137366059e+02,5.440791016490453558e+02,8.038382060671644069e+00
1.215000000000000000e+02,6.060465853322964449e+02,5.444964087275366182e+02,7.971436042261380805e+00
1.216000000000000085e+02,6.063137426508562839e+02,5.449137158060278807e+02,7.904490023851117542e+00
1.217000000000000028e+02,6.065808999694161230e+02,5.453310228845191432e+02,7.837544005440854278e+00
1.218000000000000114e+02,6.068480572879759620e+02,5.457483299630104057e+02,7.770597987030591014e+00
1.219000000000000057e+02,6.071152146065359148e+02,5.461656370415016681e+02,7.703651968620325974e+00
1.220000000000000000e+02,6.073823719250957538e+02,5.465829441199929306e+02,7.636705950210062710e+00
1.221000000000000085e+02,6.076495292436555928e+02,5.470002511984841931e+02,7.569759931799799446e+00
1.222000000000000028e+02,6.079166865622154319e+02,5.474175582769755692e+02,7.502813913389536182e+00
1.223000000000000114e+02,6.081838438807752709e+02,5.478348653554668317e+02,7.435867894979272918e+00
1.224000000000000057e+02,6.084510011993351100e+02,5.482521724339580942e+02,7.368921876569009655e+00
1.225000000000000000e+02,6.087181585178949490e+02,5.486694795124493567e+02,7.301975858158746391e+00
1.226000000000000085e+02,6.089853158364549017e+02,5.490867865909406191e+02,7.235029839748483127e+00
1.227000000000000028e+02,6.092524731550147408e+02,5.495040936694318816e+02,7.168083821338218087e+00
1.228000000000000114e+02,6.095196304735745798e+02,5.499214007479231441e+02,7.101137802927954823e+00
1.229000000000000057e+02,6.097867877921344189e+02,5.503387078264144066e+02,7.034191784517691559e+00
1.230000000000000000e+02,6.100539451106942579e+02,5.507560149049056690e+02,6.967245766107428295e+00
1.231000000000000085e+02,6.103211024292540969e+02,5.511733219833969315e+02,6.900299747697165031e+00
1.232000000000000028e+02,6.105882597478139360e+02,5.515906290618881940e+02,6.833353729286901768e+00
1.233000000000000114e+02,6.108554170663738887e+02,5.520079361403794564e+02,6.766407710876638504e+00
1.234000000000000057e+02,6.111225743849337277e+02,5.524252432188708326e+02,6.699461692466375240e+00
1.235000000000000000e+02,6.113897317034935668e+02,5.528425502973620951e+02,6.632515674056110200e+00
1.236000000000000085e+02,6.116568890220534058e+02,5.532598573758533576e+02,6.565569655645846936e+00
1.237000000000000028e+02,6.119240463406132449e+02,5.536771644543446200e+02,6.498623637235583672e+00
1.238000000000000114e+02,6.121912036591730839e+02,5.540944715328358825e+02,6.431677618825320408e+00
1.239000000000000057e+02,6.124583609777329229e+02,5.545117786113271450e+02,6.364731600415057144e+00
1.240000000000000000e+02,6.127255182962928757e+02,5.549290856898184074e+02,6.297785582004793881e+00
1.241000000000000085e+02,6.129926756148527147e+02,5.553463927683096699e+02,6.230839563594530617e+00
1.242000000000000028e+02,6.132598329334125538e+02,5.557636998468009324e+02,6.163893545184267353e+00
1.243000000000000114e+02,6.135269902519723928e+02,5.561810069252921949e+02,6.096947526774002313e+00
1.244000000000000057e+02,6.137941475705322318e+02,5.565983140037834573e+02,6.030001508363739049e+00
1.245000000000000000e+02,6.140613048890920709e+02,5.570156210822747198e+02,5.963055489953475785e+00
1.246000000000000085e+02,6.143284622076519099e+02,5.574329281607660960e+02,5.896109471543212521e+00
1.247000000000000028e+02,6.145956195262117490e+02,5.578502352392573584e+02,5.829163453132949257e+00
1.248000000000000114e+02,6.148627768447717017e+02,5.582675423177486209e+02,5.762217434722685994e+00
1.249000000000000057e+02,6.151299341633315407e+02,5.586848493962398834e+02,5.695271416312422730e+00
1.250000000000000000e+02,6.153970914818913798e+02,5.591021564747311459e+02,5.628325397902159466e+00
1.251000000000000085e+02,6.156642488004512188e+02,5.595194635532224083e+02,5.561379379491894426e+00
1.252000000000000028e+02,6.159314061190110579e+02,5.599367706317136708e+02,5.494433361081631162e+00
1.253000000000000114e+02,6.161985634375708969e+02,5.603540777102049333e+02,5.427487342671367898e+00
1.254000000000000057e+02,6.164657207561308496e+02,5.607713847886961958e+02,5.360541324261104634e+00
1.255000000000000000e+02,6.167328780746906887e+02,5.611886918671874582e+02,5.293595305850841370e+00
1.256000000000000085e+02,6.170000353932505277e+02,5.616059989456787207e+02,5.226649287440578107e+00
1.257000000000000028e+02,6.172671927118103667e+02,5.620233060241700969e+02,5.159703269030314843e+00
1.258000000000000114e+02,6.175343500303702058e+02,5.624406131026613593e+02,5.092757250620051579e+00
1.259000000000000057e+02,6.178015073489300448e+02,5.628579201811526218e+02,5.025811232209786539e+00
1.260000000000000000e+02,6.180686646674898839e+02,5.632752272596438843e+02,4.958865213799523275e+00
1.261000000000000085e+02,6.183358219860497229e+02,5.636925343381351468e+02,4.891919195389260011e+00
1.262000000000000028e+02,6.186029793046096756e+02,5.641098414166264092e+02,4.824973176978996747e+00
1.263000000000000114e+02,6.188701366231695147e+02,5.645271484951176717e+02,4.758027158568733483e+00
1.264000000000000057e+02,6.191372939417293537e+02,5.649444555736089342e+02,4.691081140158470220e+00
1.265000000000000000e+02,6.194044512602891928e+02,5.653617626521001966e+02,4.624135121748206956e+00
1.266000000000000085e+02,6.196716085788490318e+02,5.657790697305914591e+02,4.557189103337943692e+00
1.267000000000000028e+02,6.199387658974088708e+02,5.661963768090827216e+02,4.490243084927678652e+00
1.268000000000000114e+02,6.202059232159687099e+02,5.666136838875740978e+02,4.423297066517415388e+00
1.269000000000000057e+02,6.204730805345286626e+02,5.670309909660653602e+02,4.356351048107152124e+00
1.270000000000000000e+02,6.207402378530885017e+02,5.674482980445566227e+02,4.289405029696888860e+00
1.271000000000000085e+02,6.210073951716483407e+02,5.678656051230478852e+02,4.222459011286625596e+00
1.272000000000000028e+02,6.212745524902081797e+02,5.682829122015391476e+02,4.155512992876362333e+00
1.273000000000000114e+02,6.215417098087680188e+02,5.687002192800304101e+02,4.088566974466099069e+00
1.274000000000000057e+02,6.218088671273278578e+02,5.691175263585216726e+02,4.021620956055835805e+00
1.275000000000000000e+02,6.220760244458876969e+02,5.695348334370129351e+02,3.954674937645570765e+00
1.276000000000000085e+02,6.223431817644476496e+02,5.699521405155041975e+02,3.887728919235307501e+00
1.277000000000000028e+02,6.226103390830074886e+02,5.703694475939954600e+02,3.820782900825044237e+00
1.278000000000000114e+02,6.228774964015673277e+02,5.707867546724867225e+02,3.753836882414780973e+00
1.279000000000000057e+02,6.231446537201271667e+02,5.712040617509780986e+02,3.686890864004517709e+00
1.280000000000000000e+02,6.234118110386870057e+02,5.716213688294693611e+02,3.619944845594254446e+00
1.280999999999999943e+02,6.236789683572468448e+02,5.720386759079606236e+02,3.552998827183991182e+00
1.282000000000000171e+02,6.239461256758067975e+02,5.724559829864519997e+02,3.486052808773711931e+00
1.283000000000000114e+02,6.242132829943666366e+02,5.728732900649431485e+02,3.419106790363462878e+00
1.284000000000000057e+02,6.244804403129264756e+02,5.732905971434344110e+02,3.352160771953199614e+00
1.285000000000000000e+02,6.247475976314863146e+02,5.737079042219256735e+02,3.285214753542936350e+00
1.285999999999999943e+02,6.250147549500461537e+02,5.741252113004169360e+02,3.218268735132673086e+00
1.287000000000000171e+02,6.252819122686061064e+02,5.745425183789083121e+02,3.151322716722393835e+00
1.288000000000000114e+02,6.255490695871658318e+02,5.749598254573994609e+02,3.084376698312146559e+00
1.289000000000000057e+02,6.258162269057256708e+02,5.753771325358907234e+02,3.017430679901883295e+00
